,data,label
2386,"오늘만 만나요. 나를 알고 있니? 자연스럽게 말이 잘 나온다. 상황을 명확하게 설명해야합니다. 찔리지 않으려면 조용히 따르십시오. 내가 이 날을 얼마나 기다렸는지 모르겠다. 도대체 아무래도 이야기를 하는 거야? 몇 년 전! ! ! ! 아직도 당신의 얼굴을 기억합니다. 단계! ! 순식간이 아닙니다! ! 절대 잊지 마세요. 당신이 사랑하는 사람들이 어떻게 죽는가? 너무 즐겁게 들리지 않습니까? 이것. 이게 뭐야! ! 도대체 내가 무엇을 했는지! ! 1년 전, 그 달의 날을 잘 기억하십시오. 오늘도 고생하고 있는 모습을 보여드리겠습니다. 나는 그들 모두를 죽일거야. 그 날을 잠시 잊어버린 적이 없어도 잊어버렸나요? 너도 어디에 살든지 살지 않는 삶의 지옥으로 고생한다. 내가 틀렸다. 죄송합니다.",0
2387,"거기 회사의 보안 부서입니까? 예, 하지만 회원의 모든 개인 정보를 해킹했습니다. 예? 다시 말해 주시겠습니까? 해킹을 했다고 합니다. 개인정보를 포함한 증거가 있습니까? 단지 메일로 보냈는데 비트코인 ​​100개 곧바로 보내지 않으면 전부 버립니다. 잠시 확인하고 연락을 드리겠습니다.",1
2388,이 사이트에 가입하셨습니까? 아니요? 사이트를 잘 사용하지 않습니다. 그런 다음 정보를 빌려주세요. ID는 거기에서 모두 만들었지만 직접 할 수는 없습니다. 무엇? 그렇게 해야 합니다. ? 아 지금 캐릭터 이벤트가 있는데 주민등록번호가 막혀 있네요. 그런데 왜 내 정보를 끌어서 만들어야합니까? ? 어쩔 수 없다고 말했기 때문에 제가 해도 괜찮습니까? 아직. 내 모든 정보가 나열됩니다. 어떤 경우에는. 친구를 믿지 않습니까? 그냥 만들고 사용하지 마십시오. 정말 짜증나요. 사회 보장 번호와 모든 것을 신속하게 알려주십시오. 긴급하지 않습니다. 죄송합니다. 나는 미친 것 같아. 지금 할까? 직업을 키우고 싶지 않다면 즉시 포기하십시오.,1
2389,"당신은 편안한 삶을 살고 있습니까? 없음. 무슨 말을 하는지 모르겠습니다. 그렇다면 밤에 두 발로 누워서 잠을 잘 수 있습니까? 아. 아니, 뭔가 잘못 알고있는 것 같습니다. 오해? 당신은 오해처럼 들립니다. 무엇을 말할지 모르겠다. 끝났는데 어디를 자를까요? 간? 키? 나를 구해주세요. 당신이 요구하는 모든 것을 할 것입니다. 그렇다면 내가 말했듯이 내일 모임 장소에 상품을 가져 가라. 네. 괜찮아.",0
2390,"내일까지 신용카드 요금을 지불하셔야 하지만 만원만 대여해 주십시오. 그렇게 말하는 거야? 빌려서 갚아서 힘들기 때문입니다. 돈이 없으면 죽을까? 말하지 않고 돈을 지불하고 상환한다고 말하십시오. 내가 당신에게 돈을 준 후에, 신용 카드의 가격은 고정되지만, 그것은 당신의 상황입니다.",1
2391,"그는 달리고 있다. 묶어 보시겠습니까? 뜨거운 음식을 운반하는 것은 위험합니다. 사고의 날이었으므로 서빙 할 때 잘 봐주세요! 내 아이가 부상을 당했다면 어땠어? 죄송합니다. 아이가 갑자기 튀어나왔다. 그렇다면 우리 아이가 잘못됐다는 거죠? 아니. 아니요, 여기 직원은 어떻게 관리합니까? 죄송합니다. 조심! 아들이 공부를 하지 않으면 그 남자 같은 곳에서 일을 하게 됩니다. 그 사람처럼 되고 싶지 않다면 열심히 공부합시다. 네!",3
2392,"무엇을 하시겠습니까? 오, 상사! 일하고 있었다! 아 그래? 네! 당신은 조금 자유롭게 보입니다. ? 곧 실행하지 않지만 여전히. 내가해야 할 일이 많이 있습니다. 무엇? 나는 자유롭게 보이는가? 죄송합니다.",2
2393,"학교에서 잘 할 수 있다고 생각하셨습니까? 오지 마! ! 정말 보았습니다만, 너무 귀찮습니다. 당신을 걱정하지 않도록 경찰을 부릅니다! 와우, 너무 무서워. 난 네가 무서워하지 않기 때문에 내가해야합니다. 마음에 들지 않는다면? 때려줘 나는 정말 계속 오르고",0
2394,"오, 이 여자를 봐. 당신은 그녀가 뭔가 잘못하고 당신을 위해 그것을하지 않는다고 말합니까? 여자는 미쳤어? ? 보스는 어디 있습니까? 상사를 데려가! ! ! 나. 손님의 상사는 지금 거기에 없습니다. 끝까지 사과하지 않습니다. 부끄러워? 사과만 하면 건네려고 했습니다만, 할머니의 태도 때문에, 단지 쓰러지지 않네요. 지금 사과하고 있습니까? 그러나 사과할 수는 없습니다. 무릎을 꿇고? 지금 할 수 없다는 거죠? ? 이것이 마음에 들지 않는다고 사장을 데려오면 해고할게.",3
2395,"언니는 정말 예쁘지만 몇 장의 사진을 봐도 지쳐요? 나도 보자. 내 가슴이 크다고 말하지 마라. 네, 우리 가슴은 철수보다 큽니다. 사진 반환",3
2396,"돈이 조금 필요하지만 갑자기 이게 뭐야? 단지 갑작스러운 샤워라고 생각하면 돼지지만. 그냥 번개라고 생각하는 게 편해? 예? 손을 잡고있는 딸이 깨끗합니까? 몇 살입니까? 내 딸을 해치지 마라! 그렇게 그렇게 딸이 그렇게 소중해지면, 샤워에 맞았다고 생각해, 돈을 조금 준다.",1
2397,곧 부산으로 내려가는 기차를 타야하지만 요금은 없습니다. ? 그래서 조금만 빌려주세요. 오늘은 처음 만났습니다. 가난한 사람을 돕는 것이 처음이든 오랜 지인이든 중요한 것은 무엇입니까? 나도 돈이 없다. 그럼 네가 신는 신발을 줘. 프라다군요? 이를 입고 부산까지 걸을 필요도 돈을 벌기 위해 팔 필요도 없다. 그럼 신발이 없어요. 형이 권투를 배우고 혼자 쓰러뜨리는 것은 직업이 아니다. 네. 빨리 줘,1
2398,"자, 먹으러 가자. 그래, 오늘 어디로 가니? 무엇? 아, 김대리. 어디로 가나요? 아, 죄송합니다. 저희 사전 합의입니다. 그냥 밥 먹으러 가자고 했습니다. 네. 먼저 갑니다. 시도해보십시오. 네.",2
2399,"이게 뭐야? 이거 먹지 않았나요? 무슨 일이야? 이것을보십시오. 상추가 시들고 있습니다. 먹은 것을 버리지 않니? 아, 상추는 불에 가깝기 때문에 시들어진 것 같습니다. 내가 서둘러 굴러가는 것은 무슨 뜻인가요? 손님이 없습니다. 우리 레스토랑은 다시 고객에게 음식을 제공하지 않습니다. 따라서. 존재하지 않는 것을 세우고 무리하게 하자는 말입니까? 고객의 착오가 있었던 것 같습니다. 내가 누구인지 알고 있는 지금, 내가 운영하는 블로그에 오는 사람이 얼마나 많고 장사를 중단합니까? 고객 우리의 잘못이 아니라 고객이 오해된 부분입니다.",3
2400,"이달의 월 급입해 오면 상환한다고 말했군요. 들어가자마자 전부 먹었습니다. 죄송합니다. 그렇게 말한 지 몇 달이 지났습니다. 나도 바쁘다. 나도 기분이 나쁘다. 이봐, 내 집세가 연체됐어. 지난달 그는 상황이 빨리 좋아질 것이라고 말했다. 이달이 지났습니다. 그것이 곧 말하기 위해서는 몇 년 더 기다려야합니다. 장난? 즉시 갚고 내일까지 갚지 않으면 당신의 금기사를 뽑아 줄 것이다. 잔인합니다. 농담처럼? 좋아요. 그러나 나는 모든 것을 지불할 수 없다. 일단 1억 먼저. 삼백. . 알았던 삼백.",1
2401,"안녕하세요, 친구? 그 신발은 매우 깨끗합니다. 감사합니다. 하지만 이건 얼마입니까? 비싼 것 같습니다. 아니. 아 그래? 그럼 한 번만 입어도 되나요? 음. ? 네 네 네, 이걸 어떻게 봐요. 잘 작동하지 않습니까? 정말 예뻐요. 그냥 꺼져 곳곳을 줘. 어쨌든 너무 비싸지 않기 때문에 대신 내 신발을 줘! 음. ? 아니, 하지만 이봐, 그 신발로 작아. 조금 주고 마음에 들면 더 이상 사고 비싸지 않다고 한다. . 그럼 신고하시겠습니까? 잘 부탁드립니다.",1
2402,당신은 이 실수를 하기 위해 정신을 잃었을 것입니다. 죄송합니다. 미안하다고 말하는 남자의 표정인가? 오늘 죽어? 아니. 나는 당신의 집이 어디에 있는지 알고 있습니다. 어린이 학교가 어디에 있는지 알고 있습니다. 깨닫습니다. 아들을 납치하고 장기를 팔기 전에 올바른 일을하십시오. 나는 그것을 고치려고 노력한다. 말뿐 아니라 행동으로 보여주세요. 괜찮아.,0
2403,"다시 학원에 다니지 않는데 어디서 샀습니까? 오, 걱정하지 마세요, 처리합니다. 엄마 아빠가 학원비 준비에 얼마나 힘든지 아십니까? 이렇게 넘어서 타인보다 늦으면 어떻게 하자? 오, 나를 떠나라. 방해하지 마십시오! 나는 이 세상에서 당신을 가장 사랑하는 사람입니다. 당신이 걱정하기 때문에 이것은 무엇입니까! 이런 세상에 살고 싶지 않아요. 나는 왜 낳은 아 진짜 왕이다. 정말 심하게 맞고 다리를 부수고 싶습니까? 아, 정말 진짜 칼로 입을 잘라? ! 다시 듣고 싶지 않지만 확실히! 성인은 무슨 뜻입니까? 아직 그렇게 말하니? 아, 이 녀석이 온 집안을 귀찮게 해 나가야 한다. 아, 성가신.",0
2404,"김 선생 내일 주말인데 약속 있나요? 아니요, 교장은 없습니다. 그럼 내일 봐. 왜? 그것은 큰 문제가 아닙니다. 나와 함께 어딘가에 갈 수 있니? 주말에 학교를 공부해야 합니까? 학교 공부는 아니지만 김 선생님은 빨리 승진해야 합니다. 부교장이 되고 싶지 않아? 네. 하고 싶지만 합법적으로 되고 싶습니다. 무엇? 그러니까 내가 속았다는 거야? 김 선생님은 학교생활을 비틀게 하시겠습니까? 아니. 그렇게 보이지 않습니다.",2
2405,"그래, 나는 바닥을 사용하고 있지만 내가 먹은 껌이 있었다. 이것은 얼굴처럼 보이지 않습니까? 오, 정말 훌륭합니다. 이봐, 똑같다. 하루 당신도 그렇게 생각합니까? 그렇다면 맞습니까? 아니면 무엇입니까? 정말 싫다면 그 껌과 같은 것을 그만두십시오. 왜 당신 같은 사람이 그만두고 그만두는지 선택할 수 있다고 생각하십니까? 이 녀석은 정신을 잃었다. 그는 최근 편안하게 살고있을 것입니다. 많이 망쳐야 합니다.",3
2406,"이것을 복사하는 것은 천국입니다. 신입사원 네. 선생님, 나를 위해 이것을 할 수 있습니까? 아직 복사하지 않았습니까? 선배들이 다 가져왔는데, 이게 다야? 죄송합니다. 초보자는 이것을 복사하십시오.",2
2407,"언제 보고서를 만들 것을 요청했습니까? 이번 주 금요일까지 쓰라고 말했습니다. 치매의 초기 증상입니까? 예? 무슨 말인가? 아무래도 지난 주, 팀장이 이번 주 금요일까지 보고서를 가져오라고 말했습니다. 옥상에 가서 응원해주세요? 언제 말했어? 죄송합니다. 내가 잘못 된 것 같습니다. 지금 날 놀리는거야? 한입으로 말할 수 있습니까? 정말 죄송합니다. 나는 실수를. 혀를 빼면 일어나 일할 수 있습니까? 게으른 녀석이 어디에 있어도 말을 바꾸어 변명을 하는 것인가? 정말 죄송합니다. 더 이상 변명하지 않습니다.",0
2408,"예, 휴대전화를 한 번만 빌려주지 않겠습니까? 아. 나는 그것을 좋아하지 않는다. 웃으면서 이렇게 말하면 장난입니까? 아. 아니. 오, 이 아이는 좋은 전화를 사용합니다. ? 아니, 제발, 이것만. 모두들, 좋은 말을 했다면 저에게 주시기 바랍니다. 집 주소를 묻기 전에",1
2409,돈이 있나요? 나는 그것을 좋아하지 않는다. 왜 다른 사람의 가방을 늦추는가?,1
2410,"요즘 몸이 아파요? 죄송합니다. 최근에 기분이 너무 나빴습니다. 죄송합니다. 우리는 최근에 당신이해야 할 일을 모두했습니다. 죄송합니다. 지금부터 사과하고 이 회사를 처음부터 떠나는 것은 어떻습니까? 향후 건강을 전해드립니다. 아니. 솔직히 말해서, 당신은 무능합니다. 제대로 할 수 없습니다. 앞으로도 잘하겠습니다. 여기 와서 아프게 갈수록 운이 좋습니까? 죄송합니다.",2
2411,"당신과 같은 남학생이 이런 것을 본 적이 있습니까? 무엇. 무엇. ? 궁금해? 그래, 당신도 남자지만, 모르는 척하는 것이 솔직하고 더 재미있다. 그것은 그렇지 않습니다. 뭐야? 아니. 모르는 척하자 당신의 성적이 좋은 것은 아닙니다. 무슨 뜻입니까? 내 말은 그렇습니다. 당신은 여자처럼 말합니다.",3
2412,"아직 입금되지 않은 이유는 무엇입니까? 지금. 그만둬. 나는 너에게 말했다. 네 목숨을 잡고 한 번만 걸린다고 했다. 그러고 보니 한번도 못했다. 당신의 비밀은 실수입니다. 실수? 그런 다음 당신의 비밀을 노출시킬 수 있습니다. 나도 아프다. 그럼, 입금하면 이번에 돌릴까요? 나는 당신의 비밀을 보호합니다. 제발. 이것으로 마무리하십시오. 만약 그렇게 나오면, 당신과 나에게 얼마나 좋은가? 입금해 주세요. 나를 기다려주세요.",1
2413,"나는 왜 내일을 위한 사랑 이야기를 썼는가? 아, 개인적인 이유입니다. 개인적인 이유는 무엇입니까? 상사는 얼마나 알아야 합니다. 정상에 있던 사람들이 물었다. 가족 여행입니다. 가족 여행? ? 어디? 싱가포르인도 어시스턴트도 모두 좋아하는데 일보다 가족을 먼저 생각하는 사람일까요? 예? ? ? ? ? ? 가족을 평등하게 유지하려면 직장에서 돈을 벌어야합니다. 여행을 갈 수 있는 것은 사무실을 위한 것이 아닐까요? 네. 이런 말을 했는데 나 같으면 가지 않아",2
2414,"이봐, 나는 아래층에서 왔다. 뭐하고 있니? 아니, 일부러 크고 대단한 것은 무엇이 문제인가? 예? 아니, 지금은 정오입니다. 밤도 아니고 집 근처도 걸어 다니지 않겠습니까? 아니, 걸으면 이렇게 굉장한 소리가 난다? 네, 조금 무겁습니다. 집에 아기도 아닌 아이가 있습니다. 집에서 발가락으로 걸어가야 한다는 뜻입니까? 당신은 단지 평범하게 걷고 있지 않습니다. 나는 어떻게 걷는 것을 보았는가? 그렇지 않습니다. 경찰을 부르기 전에 나가십시오.",3
2415,"김민씨, 내일까지 이 파일을 끝내세요. 예? 이것은 적어도 3 일입니다. 다시 말해? 아니. 내가 두드리지 않니? 죄송합니다. 아니면 회사가 장난? 수정합니다. 최근 아이들이 이것으로 진짜 문제다. 내일까지 책상 위에 놓습니다.",2
2416,"안녕하세요, 제가 한 일입니다. 돈만 주고, 아니, 이것은 아주 좋습니다. 당신은 정말로 죽고 싶습니다.",1
2417,매번 같은 실수를 하는 것 같습니다. 죄송합니다. 앞으로 더 조심하겠습니다. 미안해? 나는 실수하지 말라. 정말 죄송합니다. 좀 더 자세히 살펴 보겠습니다. 하고 싶은 말을 하기에는 하루 종일 잠들지 않습니다. 최선을 다했지만 제가 부족하다고 생각합니다.,2
2418,"똑바로 운전하고 실제 차로 가져갑니다. 서로 조심합시다. 무엇에 주의해야 합니까? 죽고 싶니? 네, 조심하세요. 표정이 왜 이렇게 떠오르는데 내가 무엇을 잘못했는지 모르겠어? 그냥 잡고 죽여야 하는가? 당신은 매우 말하고 있습니다. 무엇이 그렇게 나쁜가? 차에서 나옵니다. 당신은 죽고 싶어. 어이, 안녕하세요, 운전할 수 없도록 때려줄게. 죄송합니다.",0
2419,"김 회장, 우리와 계약을 맺고 있습니까? 앞서 언급했듯이 우리는 이미 회사와 계약을 맺고 있습니다. 그것을 파괴하고 우리와 함께하십시오. 어렵네요. 우리와 계약하지 않으면 1억원을 준다. 그 돈을 어떻게 벌 수 있습니까? 아파트 대출을 받습니다. 상황에 유의하십시오. 마음에 들지 않으면 내년 건설이 당신의 것이라고 가정합니다. 보스 해주세요.",1
2420,"매일 밤 당신의 집에서 바닥이 굉장한 소리가 나를 해칠 것입니다! ! ! ! 우리집은 잘못되지 않은 것 같지만 왜? 자, 내려 듣고! ! ! 우리는 밤에 발을 굴리지 않도록 밤 일찍 자고 있습니다. ! ! ! 이것은 너무 가혹하지 않습니까? 죽고 싶다고 뭐라고? 그렇다면 그렇습니까? 무엇을 말하고 있는가? 바로 거기에서 당신을 기다려! ! ! 인생은 한 번만이라는 사실을 알고 있습니까? 집에있는 도구를 가져 가자! ! ! 입에 무슨 일이 일어나는지 보자! ! ! ! 이것은 위협입니까?",0
2421,"네, 그들은 이렇게 앉아 있습니다. 나를 따라라. 그래도 어렵습니다. 계속 시끄럽게 시끄러워 집중할 수 없습니까? 엉덩이를 두드리지 않고 우리의 엘크를 다치게합니다. 왜 하는 거야? 여러분, 제가 하고 싶은 소리도 아닙니다. 조금만 이해해주고 저도 조용히 하도록 모든 아이들이 그것을 봅니다. 지켜보는 건 어때? 더 재미 있습니다. 이 맛이라면 나도 너와 동급이다. 그는 아프다. 제발. 하지 마세요, 제발.",3
2422,"오랜만입니다. 당신은 나를 피하고 있습니까? 아니, 왜 그런 느낌? 지난번은 아프고 병원에 있었습니까? 그것은 어디입니까? 난 재미있어?",3
2423,"하지 마십시오, 복사하지 마십시오. 복사하지 마십시오. 복사를 계속하면 선생님께 말씀드립니다. 선생님께 말씀드립니다. 말해주세요.",3
2424,여기! 예? 나? 왜 듣지 않는 척하는 거야? 귀를 기울이시겠습니까? 내가 아니라는 것을 알고 있는데 왜 가는가? 최근에는 유치원도 행을 올바르게 세우는 방법을 알고 있습니다. 유치원에 가서 다시 배우자. 무엇이 시끄 럽다. 성인은 그렇게하지 마십시오. 당신이 그것을 구입하기 전에 그것을 생각하십시오. 이것! !,3
2425,"손가락이 왜 당신의 개입니까? ? ? 와우, 정말 이상하게 보지 마세요. 아니요, 놀랍습니다. 모두 5개 있습니다. 모두, 이것을 봐. 그는 네 손가락을 가지고 있습니다. 그는 어렸을 때 사고로 부상을 입었습니다. 중지합니다. 무슨 일이야? ? ? 글쎄? ? 알면 우리도 조심해야 합니다. 좋은 친구가 되는 것이 무엇을 의미하는지 알려주세요. 제발",3
2426,"김비서 내가 전화하면 어떻게 하는가? 오, 죄송합니다, 상사. 잠시 문을 닫고 앉으십시오. 당신의 상사. 김비서 요즘 내 컵은 왜 닦아? 아. 그게 다야. 죄송합니다. 어디? 죄송합니다. 앞으로도 잘 부탁드립니다. 하루에 한 번 이상 청소하고 신고하십시오. 지금 그만두고 싶지 않아? 김비서? 네. 좋아, 보스.",2
2427,"왜 그렇게 보였는가? 나는 당신에게 사과할까요? 갑자기. ? 네, 기분이 좋지 않아 잘못되었습니다. 나는 아무것도 하지 않았지만 평생 아무것도 하지 않았다? 죄송합니다. 그래, 다음 번부터 그런 얼굴로 내 앞에 나타나지 않아 정말 짜증나. 좋아.",3
2428,"도대체 뭐하고 있니? 아무것도 제대로 할 수 없습니까? 죄송합니다. 그것이 다르다면 죄송합니다. 그 머리에 회사에 들어 왔습니까? 죄송합니다. 머리가 나쁜 쪽은 주의해 주세요. 머리가 나쁘고 감각이 없고 일도 할 수 없습니다. 죄송합니다. 미안하다는 말 이외에 할 수 있는 일은 없나요? 여기. 당신은 그 돈을 위해 당신보다 어린 아이 아래에서 일하고 있습니다. 보스, 조금. 무엇? 내가 잘못 말했어? 어쨌든 배우지 않은 사람은 도움이되지 않습니다. 아 지루 우리 회사는 아주 좋은 회사입니다. 너 같은 남자가 아니야. 죄송합니다.",2
2429,"민수야, 내일 내 집에 와서 그래? 내일이라면 주말입니다. 그게 중요합니까? 주말에 쉬어야합니다. 평생 쉬세요. 당신은 매우 말하고 있습니다. 진지한 민수입니다. 그는 일할 수 없기 때문에 주말에 휴식을 시도합니다. 하. 왜? 변덕스러운? 직장에서 일을 멈췄다? 당신은 지금 위협 받고 있습니다.",2
2430,"글쎄, 지금 어깨에 부딪히는 것은 유감이 아닐까? 아니, 길이 좁아서 그랬다. 나는 그것에 조금 부딪쳤다. 죄송합니다. 예? 돈을 받습니다. 또는 가방에 무엇이 있는지 살펴 보겠습니다. 씨 아니. 돈 대신 이것을 가져가라. 아니, 난 갈거야. 반환하지 마십시오",1
2431,휠체어를 사용한 후 얼마나 걸립니까? 어린 시절부터 부모님은 그렇게 태어났습니까? 모르겠어요. 부모님도 다리를 사용할 수 없습니까? 아니. 중지하십시오. 이길! 아! 나는 언제까지 이렇게 사는가? 혼자 일어날 수 있어야 합니다! ! 그래. 도와주세요.,3
2432,"죄송합니다. ! 정말 돈이 없습니다. 거의 한 달도 걸리지 않습니다. 정말 늦고 싶니? 그럼 어떻게 샀어? 조금 줄여서는 안됩니까? 아나, 농담인데 얼굴을 들고 다니지 마라? 범죄. 죄송합니다. 그게 다야. 이 거지를 본 적이 있습니까? ? 지금 꺼져. 타인에게 알리는 순간 죽는다.",1
2433,"무슨 일이야, 보스? 아, 이번에 제출하고 다음 해로 연기해주세요. 죄송합니다만, 그 날은 피할 수 없는 사정이 있어서 할 수 없습니다. 사장. 회사에 만족하십니까? 연례를 쓰라고 말하면 씁니다. 언제든지 휴식을 취할 수 있는 곳이라고 생각하십니까? 절대로하지 마십시오. 내 상황을 이해하십시오. 회사에는 자체 로직이 있습니다. 그것을 붙이지 않으면 왜 회사에 있고, 금 직원? 죄송합니다. 연례 휴가를 반환합니다. 최근 근무 태도에 문제가 많다는 사실을 아십니까? 배려해 달라고 하는 말은 하지 않았습니다. 똑바로, 그것은 오해입니다. 사장. 앞으로도 최선을 다할 것입니다. 그럼 나가라. 어쨌든 이번 달은 연간 사용할 수 없습니다.",2
2434,"그 소녀는 누구입니까? 오, 그냥 떠도는 그림뿐입니다. 내가 사귀는 여자가 아니다. ? 아, 너희들 드라마 보고 정신 미쳤어. 아주? 또는. what to say 남편이 왜 드라마만 보고 바람을 피우겠다고 생각하나요? 글쎄? 그렇지 않고 다른 여성을 만나는 것이 무서운 경우 알고 있습니다. ? 소설의 날에 뻗은 티셔츠를 입고 뭐야?",3
2435,"죄송합니다, 이해하셨나요? 거기에 가서 담배를 사줄까? 오, 미안해, 아나. hey yeah 어려운 요청이 있습니까? 조금 사고 싶습니다. 오, 죄송합니다. 밤에 출근하고 이웃에서 튀기지 마라.",3
2436,"레이지씨, 오늘은 언제 끝날까요? 그 사람과는 끝난다고 생각합니다. 좋은가요? 그럼 이것도 해보세요. 예? 그것은 당신의 직업이 아닌가? 하지만 시간에 퇴근하려면 지연의 도움이 필요합니다. 정말 죄송합니다. 매니저의 업무는? 무엇? 늦은 사회생활은 그렇지 않다. 사명이 있고, 힘든 시간에 도와, 그것이 진정한 선배군요? 그래도 함부로 해 주었으면 하는 것은 아닌 것 같습니다. 늦은 씨, 지금부터 선배로서 일 많이 준다면 어떻게 합니까? 잠시 기다리고 있니? 그래도 이 방법은 아닌 것 같습니다. 죄송합니다.",2
2437,"네, 안녕하세요? 네, 최정종씨, 그렇죠? 별로 없지만 세척이 공중 화장실에서 도와주는 영상 찍어 유포하면 어떨까요? 1억 적당하게 입금해 주세요. 아니, 이 여자는 진짜 장난이라고 생각하지만, 그것을 퍼뜨릴까요? 아니, 죄송합니다. 잘 끝내자.",1
2438,"미요나, 커피를 가져 주시겠습니까? 지금은 일이 조금 바쁘다. 미영은 일이 그다지 갑자기 없었던 것 같지만, 빨리 와서 오늘까지 끝. 죄송합니다. 작동하지 않는다고 생각합니다. 무엇? 나는 여자라고 들었는데 커피는 무엇입니까? 그런 다음 직접 만들 수 있습니다. 어쨌든 최근에 아이들은 예의가 없기 때문에 부모님이 조금 잘 배웠다고 생각합니다.",2
2439,"너의 목소리가 왜 그렇게 듣는 것을 싫어. 나도 때때로 내 목소리가 들리고 싶지 않다. 듣고 싶지 않기 때문에 학교에 온다고 말하지 않고 무엇? 박사가 발표만을 하지 않으면. 최선을 다하겠습니다. 네, 정말 듣고 싶지 않습니다. 아니. 나는 당신이 말하는 모든 것을 싫어합니다. 잘 지내고 싶지만 그렇지 않습니다. 그래, 왜 너와 잘 지내니? 좋아.",3
2440,"하 진짜 윤진씨? 나와 같은 가방을 가지고 있니? 예? ? 나는 전에 이것을 가지고 있었다. 무엇이 잘못되었나요? 지난 주에 같은 것을 샀어요? 윤진아 왜 이렇게 따를까? 조금 귀찮습니다. 내가 잘못 이해했어요, 팀장. 과거의 보고서에서 내 자료를 참고했다고 말해 오해가 있습니까? 상사? 아, 한눈에 보기 쉽고 잘 사용하고 있으니 한번 봅시다. 꿀, 지금 모두가 나를 따르고 있습니다. 보고뿐입니다. 또 입을 열면 거짓말이다.",2
2441,"어디로 가는지 앞에서 기다려. 왜 지갑을 가지고 다니는가? 가면서 편의점에 들러보고 싶습니다. 돈이 썩었다고 생각하십니까? 내가 열심히 일한다면, 당신은 쓴다. 부러워? 그렇지 않습니다. 아니, 너와 같은 아이들이 잔잔하고 세계의 쓴맛을 맛봐야 하는 것은 아니다. 지갑은 넣어 갑니다. 그만둬. 이봐, 지갑을 줘. 얼마나 많은 것을 보자. 네. 나는 현금이 별로 없지만 내가 준 많은 돈을 어디에 지출했는가? 대부분은 카드에 넣었기 때문입니다. 카드? 누군가 내 현금을 훔치는 것을 두려워합니다. 나는 서둘러 돈을 빌려서는 안된다. 네.",1
2442,"아! 이게 뭐야? 냄새가 이상하다! 방금 찾았습니다. 도대체 누구라고 누가 내 책상에 상한 우유를 부었다. 냄새가 나기 때문에 빨리 제거하십시오. 더러운. 잠깐. 제대로 행동하면 그런 일이 일어나지 않습니다. 예 예 예 누가 그것을 알고 있습니까? 지난번 사물함에 벌레를 넣은 것도 의심스러웠다. 누가 말했어? 물론, 당신이 잘못되었기 때문입니까? 그래서 당신의 인생을 올바르게 구입. 완전히 한심하다. 괴롭힘을 당하더라도 내 편이 될 친구가 없습니다. 도대체 내가 뭘 잘못해서 이런 취급을 받았어?",3
2443,"나를 따르는 아이인가? 나? 나는 너를 따르지 않는다. 그것이 내가 여기에 모든 사진을 가지고 있다는 것입니다. 나는 누구인지 모르기 때문에 한 번 찍어서는 안된다? 아니, 난 정말 아니에요. 조금 작다고합니다. 정말, 난 정말 아니에요. 나는 이런 곳에 가본 적이 없다. 이봐, 당신이 내 연인과 바람을 피웠다고 나에게 거짓말을하지 마십시오. 반드시 나와 비슷한 고안이 아닙니다. 이봐, 뭔가 해보자. 여러분, 부탁하지 말고 선생님께 말씀드립니다.",3
2444,"모텔에서 나오는 것을 보았다. 비밀로 해주세요 제 결혼생활이 끝났으니 1000만원 주세요. 그 돈은 어디에서 얻을 수 있습니까? 그것은 절대적으로 불가능합니다. 제발. 이번 주중에 1000만원 모인다. 앞으로 정말 잘 부탁드립니다. 이것만 봐, 그렇지 않습니다. 돈을 가지고 가면 결혼 생활의 끝. 아니! ! ! !",1
2445,"내가 닿기 전에 그냥 따라라. 아니, 그냥 집으로 돌아가. 바로 여기서 간과 신장을 치고 싶다, 이누이야? 아니. 그냥 보내는 형이 있습니까? 내 형제를 만지지 마십시오. 따라서 때때로 돈을 갚아야 합니다. 떠나주세요. 가족이 없습니다. 나는 아이를 돌보지 않는다. 차에 가져와 신선한 것을 팔자.",0
2446,"오나와라 아 이건 내 침대입니다. 아, 잠깐 나와서 네. 내 옆에 있니? 네가 궁금해서 어디로 가는 거야? 그러나 그 공책은 나의 것이다. 이봐, 난 있었어? 잠시 써주세요. 아. 음. 이봐, 여기에 펜이 있습니다. 돌려줘야 할 uh ok",3
2447,"아니, 이게 반찬이라고 했니? 왜 꿀? 나는 부드러운 계란을 좋아하지 않습니까? 오, 알았는데 오늘은 뭔가 잘못됐다고 생각합니다. 무엇이 잘못되었나요? 다시 시도할 수 없습니다. 무엇이 잘못되었나요? 죄송합니다. 내일 맛있게 해주셔서 죄송합니다. ? 돈을 벌고 편안하게 사는 테마는 어떻습니까? 무엇이 문제다. 진정하고, 나를 무시하면 어떻게 하면 진정할 수 있는가? 꿀 . 하지마",3
