,data,label
2200,"당신은 왜 살고 있습니까? 알바요? 아니요, 당신은 나보다 더 잘 공부할 수 없으며 더 나은 것은 없습니다. 내가 처리할게. 안타까울 뿐입니다. 나였 어. 나는 즉시 자살했다. 너무 재밌어요. 찔리니까 신난거 보소 웃기지마",3
2201,"주말에 뭐해? 좋죠? 주말에 대학교 동창들과 골프를 칠 예정인데, 오셔서 운전도 해주시고 골프백도 잘 챙겨주셨으면 합니다. 나? 어, 아시다시피 제가 법무부 나와서 제 얼굴을 알게 되면 좋을 것 같아요. 친구들은 모두 눈에 잘 띄는 곳에 한 자리가 있다고 하는데, 나도 주말에는 쉬고 싶다. 승진에 ​​욕심이 있지 않습니까? 그렇게 쉬고 나면 승진은 언제 하려고? 엄마 혼자라고 하지 않았어? 당신이 장남 아닌가요? 아무튼 모두에게 도움이 되고자 노력하고 있으니 토요일에 뵙겠습니다. 좋아요.",2
2202,"팀장인 양 사원이 오늘 늦었습니다. 아니, 제시간에 왔다고 했잖아. 막내라면 먼저 와야 한다.",2
2203,오늘 이 서류를 정리하세요. 퇴근 시간입니다. 아침에 보고해야 해서 지금 정리하려고 합니다. 사전에 알려주셔야 합니다. 회의가 많아서 깜빡했네요. 금방 끝나지 않을 것입니다. 그래서 그것이 당신이 말하는 것입니다. 저녁에 약속이 있어서 도와드릴 수 없습니다. 내용은 많은데 언제하나요? 암튼 끝나면 카톡으로 신고하고 퇴근하지마. 정말 너무하다,2
2204,"길동씨, 제 자리로 오세요. 그래 뭐하고 있니 머리에 무슨 일이 생겼니 어떻게 이런 일을합니까? 예 ? 무슨 얘기를 하는 건가요 ? 길동가공사건 . 길동 팀장님께서 이 일을 담당하신다고 하셨습니다. 아니, 그건 길동 팀장의 유일한 일이었다. 그게 어딨어? 너 부모 없니 어디 있는지도 모르고 막 대꾸해? 당신은 교육을 보여주지 않습니까? 너무 많이 말씀하시는 것 같아요. 왜 ? Amy Abby가 없습니까? 이게 뭐가 그렇게 나쁜가요? 그나저나 어째서 부모교육도 안받은 놈들을 데리러 가냐? 그런 행동을 하면 바로 해고될 것이다. 알다 ? 죄송합니다 .",2
2205,여기요 ! 이리 오세요 . 예 ? 뭐하세요 ? 큰소리치지마시고 가방주세요 . 왜 이러세요 조용히하고 포기하세요 ! 제 지갑에는 이런 것이 없습니다. 그게 다야. 당신이 끼고 있는 목걸이와 귀걸이를 모두 나에게 주세요. 만지지 마세요 . 우리가 무엇을 손에 넣은 것 같습니까? 조용히 내려놓고 왜 이래 진짜,1
2206,"이봐, 일하러 와. 나야? 왜 ? 어서, 친구, 귀찮게하지 마십시오. 예. 당신의 가방은 예쁘다. 그거 빌릴 수 있을까요? 아니오, 이것은 비싸다. 하루만 사용하고 반납하겠습니다. 아, 정말 못하겠어. 때려줄래? 그냥 줄래? 난 정말 못해.",1
2207,야 너 할 수 있어 왜 내가 못한다고 생각하니 넌 어때? 너 같은 바보가 그랬어? . 당신은 마지막 장소에 있습니다. 어떻게 알았어? 이유를 모르겠습니다. 보기만 해도 머리가 텅 비어 보인다. 함부로 아무 말도 하지 마세요. 그냥 처음부터 시도하지 마세요 ㅎ .,3
2208,민규야 여기서 뭐해? 아! 나는 커피를 마시고 있었다. 왜 여기서 커피를 마십니까? 여기가 내 구역인데 민규는 왜 여기서 커피를 마시나요? ? 예 ? 여기가 매니저 자리인가요? 네 예전부터 여기서만 커피를 마셔서 여기도 여기도 안마셔요. 일하는 사람들을 위한 공간 아닌가요? 그렇긴 한데 쉬어야지 다들 저를 위해 비켜주세요. 아. 그러면 우리는 함께 쉴 수 있습니다. 무엇 ? 장난해? 내 지구에서 무엇을 하고 있습니까? 즉시 떠나시겠습니까? 아니요 . 이렇게 보이지 않습니다.,2
2209,지금 뭐라고 했어? 미안해 다시 말해 내가 생각을 잘 못 한 것 같아 이러면 안 가만 둘 거야 정말 미안해 앞으로 잘 살 수 있을 것 같아? 미안해 죽여버릴거야 미안해 용서해줘,0
2210,"헐 언니 손목에 찬 시계 예쁘다. 누구세요 ? 난 아무것도 몰라 누나 시계 예쁘다. 뭐가 문제 야? 아니 발로 차고 싶을 정도로 예쁘다. 아니, 무슨 일이야? 이렇게 잡고 놓으면 멈춥니다. 아픈 . 그러니 가만히 있어, 내가 해보고 마음에 들지 않으면 돌려줄게. 맙소사 너무 잘 어울리네요 잘 사용하겠습니다 반품해주세요!",1
2211,민하 네? 방금 누구랑 얘기했어? 엄마 . 너 정말 엄마랑 있니? 숨은 연인과 하지 않았나요? 그렇지 않습니다. 그리고 사무실에서 사적인 전화는 자제하라고 말씀드리고 있습니다. ? 점심시간에 잠시 외출 후 받았습니다. 너도 점심시간에 민하의 사무실에 앉아 있지 않니? 진동소리가 거슬리고 귀찮으니 무음으로 설정하거나 꺼두세요. 예 . ? . 예 . 조심하겠습니다,2
2212,"매니저한테 왜 자꾸 시시덕거려? 예 ? 나는 당신이 오해하고 있다고 생각합니다. 나는 그런 적이 없습니다. 어떻게 해야 하나요? 항상 미소를 지으며 부드럽게 바람을 피우십시오. 나는 결코하지 않았다. 존재하지도 않는 단어를 만들어내고 있다는 말씀이신가요? 아니 그게 아니라 매니저 눈에 띄어 어떻게든 승진하고 싶은 생각이 들지만 꿈도 꾸지 않는다. 나는 정말로하지 않았다. 나한테 계속 그렇게 말대꾸하면 내가 나가게 해줄게, 알았지? 네 죄송합니다",2
2213,"왜 그렇게 멀리 서있어? 당신의 회사는 농담입니까? 예 ? 아니 빨리 움직여 뇌가 장식이잖아? 아니, 당신은 목표를 두드리는 놈입니다. 나는 싸구려 사람이 아니다.",2
2214,층간소음으로 인한 살인사건이 뉴스에 나왔다. 내 마음이 그렇다. 내 집이 아니야. 농담하니? 올라와서 보세요. 당신 때문에 잠을 잘 수 없습니다.,0
2215,지은을 보면 자신만의 세계에 갇힌 듯하다. 나? 뭐 . 다른 직원들과 이야기도 안하고 쉬는 시간에 음악만 듣고 핸드폰만 본다. 다른 직원들도 힐링이 되어서 얘기하고 싶어하는 거 아시죠? 그래요 . 성격이 어려워요! ! 아직은 노력해야 합니다. 노래를 듣는 것이 나의 유일한 취미다. 나는 집에 갈 때 노래를 듣는다. 괜찮은 . 나도 많이 시도했다.,2
2216,"똑바로 서! 일병 최! 일병 최치수! 야 너 너무 고릴라 같아 미안해! 너 고릴라 같으니 에미도 고릴라 같겠지 ㅎ. 아래에 ? 야 너 개야? 한숨을 쉬다 ? 부모님을 욕하지 마시기 바랍니다. 고릴라처럼 굴지 마, 이 자식아.",3
2217,"우리 뭐 할까 ? 죄송합니다 . 무슨 일이 있어서 미안해? 무슨 일이 있어서 미안해? 죄송합니다 . 미안할 짓을 하지 말았어야 했어, 그렇지? 난 최선을 다 할거야 . 목숨이 그렇게 아깝지 않습니까? . 한 번만 더 기회를 주세요. 나도 딸이 있었지만 이렇게 일할 수는 없다. 난 최선을 다 할거야 . 가족을 생각해야 합니다. 당신 때문에 가족이 죽는다는 것은 슬픈 일입니다. 이것은 당신의 마지막 기회입니다. 네 이해했습니다 .",0
2218,"WHO . 누구세요 . ? 이것을 풀어주세요. 저를 아시나요 얼마 전에 조혈모세포를 기증하겠다고 하셨습니다. 이것을 풀어주세요. 제발 . 도와주세요 . 내 아들은 당신이 원하기만 하면 살 수 있습니다. 요즘 몸이 안 좋아서 안 하겠다고 했어요. 어떻게 내 얼굴과 내 아들을 볼 수 없습니까? 제발 삼촌, 이건 범죄입니다. 이것을 해결하십시오! 이것은 정말 바보입니다. 그러면 피를 뽑을 수밖에 없습니다. 예 ? 아저씨, 잠깐만요! 여기 사람이 산다! 입 다물어 .",0
2219,"페이스북을 보니 배우 길동이가 팬미팅에 당첨된 것 같다. 너무 부럽다. 아. 감사합니다 . 생애 처음으로 우승을 해서 너무 기쁘다. 그 팬미팅 티켓 좀 팔아 주시겠어요? 만원으로 살게요. 제발 팔아주세요 정말 갖고 싶어요 . 나는 그것이 작동하지 않을 것이라고 생각합니다. 내가 제일 좋아하는 배우인데 지원했는데 만원 가까이 썼는데 낭패다. 그럼 10,000원 ​​줄게, 알았지? 나는 그것이 정말로 효과가 있을 것이라고 생각하지 않는다. 10,000원 ​​준다고도 못하잖아요. 돈은 벌 수 있지만 추억은 다시 살 수 없습니다. 정말 . 나는 그것을 말로 표현할 수 없다. 그냥 줘 짜증내지 말고 솔직히 너 그 배우 관심 없잖아. 그렇다면 나는 가는 것이 좋겠다. 불가능합니다. 저에게 연락하지 마십시오. 내가 집앞에 가면 날 놓아줄래? 당신의 사진만 봐도 당신이 어디에 있는지 알 수 있어요. 그러니 말 그만하고 지금 나한테 줘. 아니오라고 말하십시오. 신고하겠습니다. 위협, 갈취 및 개인 정보 침해에 대비하십시오.",1
2220,우리는 당신에게 어떤 도움을 줄 수? 이 제품은 한 번 사용하고 나서 고장이 났습니다. 환불해주세요 고객님 단종된 모델입니다. 구입일로부터 1년 이상이 경과되어 어려운 것 같습니다. 무엇 ? 내가 누군지 알고 이렇게 말합니까? 죄송합니다 . 싼 년 . 당신의 상사는 어디에 있습니까? 고객 이것은 귀하의 잘못이며 환불되지 않습니다. 깨지 않았으니 환불해주세요! 아무것도 없는 1년! 상사에게 전화해! ! 당신은 이렇게해서는 안됩니다.,3
2221,"그 고객님 가게 앞은 금연입니다. 다른 곳에서 담배를 피워주시면 감사하겠습니다. 여기서 음식을 사서 담배피러 나가는게 뭐가 문제야? 죄송합니다. 음식을 파는 곳이라 다른 손님들이 불편하시니 자리를 옮겨주세요. 매장 음식을 판매한 고객을 위한 서비스는? 죽고 싶니 손님 , 그럼 담배 끊고 나가세요 ! 저기 봐. 너 뭐야? 왜이렇게 싼거야? 내 주머니에 뭐가 있는지 알아? 칼이다! 칼 ! ! 오늘이 두 발로 걷는 마지막 시간이 되기를 원하십니까? 어떠세요, 고객님? 고객이 왕인 곳에서 고객에게 무엇을 해야 하는지 알려주세요! 당신은 이것이 진짜 칼임을 알 수 있습니다! ! 칼을 꽂아라 위험해! ! 오늘 내가 당신을 돌볼 것인지 알고 있습니다! ! 두 다리가 멀쩡하다는 것에 감사하고 싶어요! ! 나는 운이 좋지 않기 때문에 다시는 여기에 오지 않을 것입니다! ! . 아래에 .",0
2222,"내 말을 듣지 않으면 목을 졸라 죽인다. 사람을 목 졸라 죽이면 감옥에 가게 됩니다. 당신은 내 성질을 만졌다! 니가 아끼는 거 다 던질 테니까 너에게 던질 테니까 억지로 그러지 마 지금 농담하는 거 아냐 ! 박살나서 죽을래? 좋아, 내가 들어줄게. 진정하다.",0
2223,집에 뚱뚱이가 있습니다. 나와 대화하고 있니? 돼지는 귀가 밝다 Hey! 왜 ? 나는 혼잣말을 하고 있다. 나에게 그렇게 내 말을 들으라고 하는 사람이 어디 있습니까? 나는 사과해야 한다,3
2224,너도 예뻐. 시끄러우면 엄마가 날 추적할 거야 더 뻔하잖아 바보야 미안해. 그럼 영상편지라도 이 새끼 진짜 장난하냐? 왜 그렇게 해야 합니까? 죄송합니다. 이렇게 반항적인 장난감은 처음입니다.,0
2225,"형제? 내가 어제 설거지하라고 하지 않았어? 형, 어제 오늘 바쁘다고 했잖아요. 왜 하지말고 버티라고 하세요? 설겆이를 안하면 지난번에 성적표를 숨겼다고 엄마에게 이야기한다. 아. 별거 아닌데 저번에 오띠에 갔다가 클럽에서 밤을 지새웠다는 거짓말 다 털어놓을게. 정말 할 건가요? 싫으면 해라 아 . 할 수 있어요 . 설거지",0
2226,이것도 못하나요? 너무 어려운데 제가 지능이 낮아서 말이 너무 많은거 아닌가요? 맞아 맞아 IQ 자리 아니 근데 다 유전이야. 부모님을 욕하기도 합니다.,3
2227,"이봐, 내가 갚으라고 했잖아. 죄송합니다. 알았어 알았어",1
2228,"야, 나 내일 중요한 시험이 있는데 집중할 수 있게 조용히 해줘. 싫어? 카페는 이야기하는 곳입니다. 다른데 가서 공부하세요. 저 지금 너무 예민해서 만지지 마시고 조용히 해주세요. 우리는 여기에 이야기하기 위해 내 돈을 지불하고 있습니다. 제가 예민해서 그런가요? 칼로 찌르고 싶습니까? 예 ? 경찰에 신고하겠습니다. 그래서 조용히 해 달라고 했습니다. 어차피 시험을 못 치면 다른 건 신경도 안 써요. 하지만 그 쪽 덕분에 널 볼 수 없을 것 같아서 칼로 찔러보겠다. 조용히 하겠습니다. 하지마.",0
2229,"어디서 늦었어? 우리 집에 무슨 일이야? 오늘 노래방에 가자. 소년들도오고 있지만 아닙니다. 오늘은 일찍 들어가야 해요. 내가 너와 함께라면, 그게 무슨 뜻이야? 무슨 뜻이에요? 니가 못생겼으니까 너랑 있어야 내가 돋보일 수 있어. 너무 가혹하다!",3
2230,"와 이게 뭐야 엄마가 포장해주셨어 소풍가는게 좋다며. 이거 맨날 먹나요? 매일은 아니고 가끔? 그럼 나랑 교환하자 응? ? ? 왜 싫어? ? ? ? 미안하지 않니? 동급생으로? 아니 그런게 아니라 그냥 공유해도 될까요? 아니, 다 먹고 싶어. 저와 교환합시다. 그러나 이것은 내 것이다. 누군가가 당신에게 그것을주지 않을 것이 아닙니다. . 좋아요",1
2231,그걸로 괜찮을 거라고 생각했어? 두 발로 걷고 싶으면 예의 바르게 행동하라. 참 어안이 벙벙하다 우리가 버텼다는 걸 내가 잘못한 건가? 괜찮은 . 조심할게요. 기어 다니는 하빌 빌을보세요. 구토물이 나옵니다. 윗선에서 잘 모르겠습니다. 우리가 그것을 극복할 만큼 충분히 훌륭하기 때문입니다. 아니면 당신과 당신의 가족에게 무슨 일이 일어날 것인가. 궁금하시면 다시 시도해보세요. 당신은 그것을보고 싶습니까? 아니요 . 알았어요 . 일이 끝났다면 가십시오. 당신의 말투에 무슨 문제가 있습니까? 약간 짜증나? 이 아이는 아직 정신을 차리지 못했습니다.,0
2232,지은씨는 무슨 화장실을 그렇게 자주 가세요? 죄송합니다 . 이게 벌써 몇 번째야? 매일 미안하단 말만 하고 아무리 찾아봐도 없어요. 사실 몸이 안 좋아서 그런 거다. 죄송합니다 . 어디가 나쁜가요? 저는 과민성대장증후군이 있어서 스트레스를 받으면 급히 화장실을 갑니다. 내가 당신을 강조 했나요? 그게 내가 의미하는 바가 아닙니다. 당신은 내 몸에 무슨 문제가 있는지 물었습니다. 앞으로 화장실 갈 때 내 자리로 와서 똥 싸고 가겠다고. 진심이야? 할 수 없다면 직장을 그만두십시오. 퇴사하고 치료를 받을 수 있습니다.,2
2233,"나는 신문 읽기를 멈출 것이다. 응 갑자기? 아니오, 우리 사무실에 신문이 비치되어 있다고 들었는데 하나 더 있습니다. 이 앞에 새로운 장소? 네, 그런데 거기서 저를 보고 힘들다고 상품권을 주셨어요. 예 . 무슨 말을 하고 싶은데 무슨 말을 하면 될까요? 거기에 신문을 보관하려면 상품권을 가져오세요. 예? 나는 그동안 너무 순진했습니다. 몇 년은 놔두는데도 아무 것도 주지 않으니 나도 남의 마음에 좀 냉소적이다. 알겠습니다. 다음 주까지 준비하겠습니다. 신문 읽기를 중단하지 마십시오. 이제 조금 말할 수 있어요",1
2234,백만 원 . 내일까지 부탁드리겠습니다. 저번이 마지막이라고 했으니 정말 마지막이다. 급해요 네 정말 없어요 . 입금하고 싶다 돈을 가지고 오시겠습니까? 나는 그것을 만들려고 노력할 것이다. 직접 만나면 내버려둘까? 입금하겠습니다. 나를 나쁜 사람으로 만들지 마십시오. 음 .,1
2235,"아빠, 급하게 사야 할 게 필요한 것 같아요. 빨리 10,000원 ​​보내주세요. 물건을 사는데 만원이 필요한가요? ? 그건 잘 모르겠는데 빨리 보내주세요. 아빠는 요즘 상황이 좋지 않다는 것을 알고 계십니다. 오, 거짓말 하지마, 아빠는 돈을 벌어. 그렇게 많지는 않을 것 같아요. 아빠에게도 주고 싶은데 상황이 정말 좋지 않다. 아 진짜 짜증나 헛소리 하지 말고 빨리 보내. 미안해 아빠가 날 보내줄 수 없어 좋아 그럼 아빠 서랍에서 통장 가져가. 아들 . 아빠가 곧 구해줄게. 조금만 기다려 주시겠어요?",1
2236,"보스, 나 휴가 갈거야. 휴가? 이게 아니야, 세은아. 하지만 먼저 기다리는 사람들이 있습니다. 먼저 쓰는 사람이 주인 아닌가? 신입생은 왜이렇게 싼가요? 내 말은? 값이 싼? 나를 괴롭히는거야? 이제 이해가 되십니까? 당신은 너무 둔해서 울면서 나갑니다.",2
2237,"야, 집에 갈 때 내 가방을 들어라. 나는 왜 어깨가 안 좋은 걸까? 배구를 하고 나면 왜 아픈가요? 편해서 그러는데 나한테 이렇게 묻지마. 난 니가 싫으니까 그래 날 봐 제발 그만 괴롭혀",3
2238,"이걸 레포트로 쓰신건가요? 죄송합니다 . 다시 수정하겠습니다. 아니, 내가 그렇게 게으른 사람처럼 보이나요? 벌써 몇 번째야? 죄송합니다 . 이렇게 되면 이대리에게 일을 맡겨도 될까요? 제대로 해보자. 죄송합니다 . 아니, 그럼 지금까지 거칠게 해왔잖아. 뭐야? 음 ? 이 프로젝트가 망가지면 당신이 책임질 건가요? 아니요 . 최선을 다해왔으니 이제부터 이대리에게 아무것도 맡길 수 없다. 너에게 일을 맡길 때마다 이렇게 밖에 할 수 없는데 뭘 믿어줄 수 있니? 죄송합니다 . 실망시키지 않도록 최선을 다하겠습니다. 당신보다 늦게 시작한 사람들이 이것보다 더 잘할 수 있습니다. 나 다시!",2
2239,"마지막으로 할 말 있으신가요 제발 살려주세요 오늘까지 데려오라고 했는데 죄송하지만 잡아도 될까요? 그러면 당신은 죽어야 합니다. 없애버려, 얘들아. 잠깐 기다려요! ! 조금만 더 시간을 주면 어떻게든 가져다 줄게 할 수 있다고? 목숨 걸고 가져가세요. 아니, 이번에는 꼭 데려오겠습니다. 날 믿어.",0
2240,"야, 너 우리 학교 다니니? 여기서 만나서 반갑습니다 어 네 . 안녕하세요 . 형들이 지갑을 두고 왔다고 해서 도와줘야 한다. 지갑을 주세요. 예 ? 왜이러니 좋을때 줘 . 거칠게 보이고 싶지 않다면 . 나는 그것에 대해 큰 문제를 만들고 싶지 않습니다. 지금 포기 하십시오 . 여기 있습니다. 나는 잘 듣는다. 고마워 자기야",1
2241,"야, 너 어제 나한테 동아리방 청소를 부탁했잖아. 아, 맞다. 맞추시겠습니까 오늘 하세요. 좋아요. 야, 동방에는 라쿠라구가 없었다. 내 돈으로 하나 사? 음 . 그럼 내 돈이야? 돈이 없어요 미스터 팍스, 나중에 뒷골목으로 따라오세요, 알겠습니다.",3
2242,"이봐, 김 부장 사업으로 오세요. 이것이 당신이 작성한 보고서입니까? 예 . 고개를 들어라. 음 , 비어 있습니다 . 나는 소리만 들어도 알 수 있다. 우동은 들어본 적도 없다. 공갈빵은 여전히 ​​맛있는데 넌 뭐니? 죄송합니다 . 죄송합니다. 당신이 열등한 유전자를 가지고 있는 것은 당신의 잘못이 아닙니다. 부모님을 원망하십시오. . 그냥 가도 될까요? go go 당신이 가는 대로, 나도 당신과 함께 가게 해주세요. 이봐, 책상 꼬리가 아주 좋아. 당신은 깨끗합니까? 당신의 머리처럼 정말 비어 있습니다. 할 일이 없어서 텅 비어 있습니까? 남은 시간 ? 아니면 그만두려고 하시나요? 상사의 요구 사항을 잘 이해하고 있습니까? 아니요 . 이런! 실수로 노트북에 커피를 쏟았습니까? 죄송합니다. 어떻게 해야 하나요? 내 손으로 기꺼이 닦아야합니까? 아니요 . 나는 그것을 할 것이다. 제대로 다룰 수 없는 노트북은 그냥 버리고, 일 못 하면 커피 다시 사세요. 당신 같은 괴짜도 할 수 있기 때문입니다. . 괜찮은 .",2
2243,"그 상사. 당신에게 말할 게 있어요. 아, 김 직원. 이번에는 남은 휴가를 무엇으로 보내고 싶은지 말해주세요. 휴가 ? 휴가처럼 앉아 지금 당장 해야 할 일이 얼마나 많은가요? 휴가 ? ? 저번에 안된다고 하지 않았어? 너무 잘놀고있어요 한번 써보고 싶네요 . 아니요 ! ! 방학은 어떤 방학인가요? 오늘 보고서를 작성하세요! 이번에는 정말인가요? 가서 일해도 모자 팔아요! ! ! ! 그러나 얼어 죽는 휴가! ! ! 그렇다면 오늘은 그만! 당신은 정말 너무 많이하고 있습니다. 저라면 정말 그만둘게요.",2
2244,"김사원 안녕하세요, 매니저님! 예 예 작업이 여전히 매우 어렵습니까? 아니요 ! 괜찮아요 . 원래 모든 것이 처음에는 어렵지만 시간이 지나면 다시 기계적으로 일하게 됩니다. 저처럼 ㅎㅎ 네 . 근데 김직원은 담배 안피워? 남자는 사회생활을 하기 위해 담배를 피워야 하는 것 아닌가? 예 ? 아, 어릴 때부터 폐가 안 좋았다. open one 폐가 완벽하게 좋은 사람은 어디에 있습니까? 피는 동안은 어떻습니까? 폐 건강도 훈련이다. 자아 . 아니요 . 이거 정말 좋다. 직장 상사가 먼저 연락했는데 이렇게 거절하는 건 예의가 아닌 거 아시죠?",2
2245,"너도 이 뮤지컬 보러 왔니? 뭐 . 나는 초대 받았다 . 오, 왠지 그렇습니다. 당신이 나를 볼 수 없는 이유가 있나요? 여기 티켓이 너무 비싸요. 하지만 ? 티켓 가격이 내가 보는 것과 무슨 관련이 있습니까? 이거 보고 일주일 굶지 않았어? 넌 정말 날 웃게 해 내가 거지처럼 산단 말이야? 너무 예민하지 않나요? 너무 가난하게 사셔서 돈에 대해 떨고 계신 줄 알았습니다. 가난하면 이런 취미도 가질 수 없고 밥 없이 살 수도 없다. 그러니 가능한 한 빨리 빈곤에서 벗어나지 않겠습니까? 이 공연을 어디선가 간신히 보고 있는 것인지 모르겠습니다. 이런 것을 다시 보고 싶으면 알려주세요. 눈치채지 못할거야",3
2246,"학생회비 10,000원을 입금해주세요. 나는 또한 보냈다. 이 학생회비는 어디에 사용되나요? 두 달 전에 학생회비를 냈던 기억이 나는데, 아하, 전에는 학생회비를 받기에는 역부족이었습니다. 올해 말 선배 졸업선물로 사용될 예정입니다. 정확한 예산 계획을 보고 싶습니다. 두 달 동안 만원은 너무 많은 돈인 것 같습니다. 나 . 그건 . 책을 정리하는 대로 보내드리겠습니다. 예 ? ? 미리 예산을 책정하고 학생회비를 징수하지 않으셨나요? ? 이상하다. 오늘 안에 보내주시고, 이상이 있으면 학교에 보고하겠습니다. 예 . 잠시만 기다려 주십시오.",1
2247,"오과장님이 늙어가셔서 하나도 제대로 못해서 죄송합니다. 그래서 그는 10,000년의 매니저입니다. 한심하다. 헐렁한 옷으로 또 무슨 말을하는거야?",2
2248,"왜 그래 나를 봐? 네, 저를 봐주셔서 지금 심리적으로 많이 불안해요. 무슨 뜻이에요? 당신이 나를 보고 있기 때문에 나는 지금 심리적으로 불안하고 손이 떨립니다. 그게 내가 당신을 쳐다보지 않은 이유입니다. 경찰서나 병원에 같이 가세요. 보상을 받아야 합니다. 여기요. 나는 당신을 본 적이 없습니다. 지금 내 떨리는 눈과 손을 어떻게 풀어줄까? 당신은 나에게 무엇을 보상할 것인가? 미안한데 왜 나한테 이러는거야",1
2249,"그 새끼는 왜 자기 말을 안 들어? 맞아, 정신 차리려면 한 대 맞아야지. 날 때리는 너희들은 누구니? 그러니 잘 들으세요.",0
2250,"지금 이것으로 무엇을 하려고 합니까? 김대리. 예 ? 내가 이것을 받으면 상무가 나에게 뭐라고 말할 것이라고 생각합니까? 뭐가 잘못된건지 알려주시면 다시 시도하겠습니다. 처음부터 해야 할 일. 암튼 주니어에서 나온 것들은 뻔하다. . 김대리. 월급날에 이거 먹으면 미안하지 않니? 내가 당신에게 보낼 것이다. 다시 . 괜찮아요 ! 다시 말하지만, 이 혼란은 시간만 걸립니다. 시간낭비하기 싫으니 박대리님 들어오라고 하세요! 그래도 시작한 프로젝트다. 당신 같은 사람이 어떻게 그런 큰 일을 감당할 수 있겠습니까? 도대체 당신의 상사는 무슨 생각을 하고 있는 걸까요? 지금 나가!",2
2251,"이모 여기 계세요? 자, 이 모의고사에서 몇 점을 받았습니까? 등급입니다. 평가? 그것 으로 대학 에 갈 수 있습니까 ? 이름이 있는 곳이 아니더라도 가고 싶은 곳은 갈 수 있을 거에요. 하늘도 대학도 아닙니다. 제가 가고 싶은 애니메이션학과는 스카이에 없습니다. 그렇게 생각하기 때문에 내 성적도 그렇다. 유명 만화가들을 보면 모두 명문대 출신이다. 그렇지 않은 분들이 많습니다. 무엇을 알고 있다고 생각합니까? 이 집은 아이들과 부모 모두에게 난장판입니다.",3
2252,여기요 ! 왜 그래? 얼굴 가리면 안돼? 왜 . 얼굴에 난 뾰루지가 정말 역겨워요. 귤껍질도 아닌데 피부에 무슨 문제가? 가릴게,3
2253,"말처럼 들리지도 않습니다. 본인도 모르게 팁으로 영상을 올리셨나요? 제 주관적이고 상식적으로 본 영상의 내용은 맞습니다. 소비자들에게 좋은 정보를 드리기 위해 노력하고 있습니다 . 헛소리 하지마 저 이층에서 수십년 살았는데 허위영상 올리지 말아주세요 계속 영상올릴께요. 여기 제 유튜브가 있습니다. 아래에 ? 유투브가 쓰레기 영상을 만든다는 걸 상자도 몰라서 남들이 기피하는 건 상식이다. 누구한테 욕하는거 아니고 그냥 소비자와 구독자분들께 정보만 제공하는건데 제가 잘못한건가요? 알았어 , 비디오 를 보고 나 에게 사과 하지 않으면 너희 가족 과 딸 의 개인 정보 가 모두 YouTube 에 있기 때문에 내가 너희 모두를 죽일 것이다 . ! 말 같지도 않은 걸 위협하는 겁니까? 아무것도 아닌 것 같나요? 내가 당신의 딸을 죽이고, 당신의 아내를 강간하고, 가족 전체를 망칠 곳을 지켜봐 주세요. 그러니 기다리세요. 논평 증거를 보여드리고 다 추적하겠습니다. 사이버수사대에 고발하고 고소하겠습니다. 자비가 없습니다.",0
2254,"그런데 부모님은 어디 출신이세요? 부모님의 아버지는 인도인이고 어머니는 중국인입니다. 그래서, 당신은 잡종입니까? 개와 고양이가 교배되면 잡종입니다. 당신은 잡종입니까 사람들에게 잡종입니다 . 그냥 내가 혼혈이다. 잡종이라는 단어에 기분이 상했습니까? 당신은 잡종입니다. 당신은 잡종을 잡종이라고 부릅니다. 무슨 뜻이에요? 근데 왜 둘 다 외국인인데 한국에 사세요? 당신이 한국 회사에서 일하고 있기 때문입니다. 와, 잡종인데 한국에서 돈벌려고 일하네. 실제 하이브리드의 완전한 하이브리드. 하이브리드가 아닙니다. 그리고 우리 엄마, 아빠도 이제 한국인이니까 한국에서 세금을 낸다. 그 전에는 돈을 내지 않았을 것이다. 잡종은 잡종 ​​국가로 돌아갑니다. 우리나라 물을 더럽히지 말고 나중에 결혼하고 애 낳으면 돌아와. 거의 외계인 아닌가요? 어떻게 생겼나요? 당신은 사람들을 기분 나쁘게 만듭니다. 말을 잘 못해요?",3
2255,"안녕하세요 고객님. 편안하게 착용해주세요. 이거 입어봐도 될까요, 언니? 아 손님, 이 옷은 니트라라서 못 입으세요. 오호 날씬하니까 괜찮아! 정말 입어보고 마음에 들면 바로 사러 갑니다. 한번 써보도록 하겠습니다. 다른 건 신경 안쓰고 저 화장은 묻지 않고 할게요. 한 번만 입게 해주세요. 죄송합니다. ? ? ? ? 여기서 사업을 하시겠습니까? ? 죄송합니다. 규칙입니다. 당신은 규칙처럼 들립니다. 언니, 정말 융통성이 없어요.",3
2256,"얼마나 많은 돈을 받았습니까? 하나 . 많이 받았어 지갑이 꽉 찼어 네, 이 정도는 안 가져갈게요. 제 생활비입니다. 많은 돈이 있습니다. 이만큼 가져갈래? 아니, 돌려줘, 우리는 친구야. 나는 그것을 잘 사용할 수 없다. 돌려 줘.",1
2257,"안녕하세요 여러분, 이제 막 전학온 수진입니다. 날 신경 써줘. 이 새끼 미쳤어? 어 ok ok 잘해줄게 ok 그럼 우리 담배 먼저 사줄까? 으악. 뭐 ? 담배? ? 담배? 나를 모르는 척 하는 게 역겹다. 담배 몰라? 못 사면 내일이 없는 거잖아, 알겠어? 내가 사면 누가 알아? 정말 잘할게, 이 미친 새끼들아. 담배는 나쁘다. 학교폭력을 멈춰라!",3
